Date,Time,Station,Temp,SpCond,Cond,Salinity,ODO%YSI,ODO%Local,ODO Conc,Measured Depth,Depth Offset,Measured BAR,Corrected Depth,Comments
14-May-2009,20:00:32,MiddleRd,16.94,0.374,0.316,0.18,98.4,97.6,9.51,1.199,0.0816,1024,1.171,NA
14-May-2009,20:15:31,MiddleRd,16.89,0.362,0.306,0.17,97.7,97.0,9.46,1.115,0.0816,1024,1.087,NA
14-May-2009,20:30:32,MiddleRd,16.84,0.348,0.294,0.17,97.0,96.3,9.40,1.036,0.0816,1024,1.008,NA
14-May-2009,20:45:32,MiddleRd,16.76,0.341,0.287,0.16,96.4,95.6,9.35,0.955,0.0816,1024,0.927,NA
14-May-2009,21:00:32,MiddleRd,16.70,0.335,0.282,0.16,96.0,95.3,9.33,0.876,0.0816,1024,0.848,NA
14-May-2009,21:15:32,MiddleRd,16.62,0.332,0.279,0.16,95.4,94.7,9.29,0.807,0.0816,1023,0.789,NA
14-May-2009,21:30:32,MiddleRd,16.56,0.328,0.275,0.16,95.2,94.5,9.28,0.740,0.0816,1023,0.722,NA
14-May-2009,21:45:32,MiddleRd,16.52,0.324,0.272,0.16,95.2,94.5,9.29,0.687,0.0816,1023,0.669,NA
14-May-2009,22:00:32,MiddleRd,16.49,0.325,0.272,0.16,95.1,94.3,9.28,0.646,0.0816,1023,0.628,NA
14-May-2009,22:15:32,MiddleRd,16.46,0.324,0.271,0.16,94.8,94.0,9.26,0.632,0.0816,1023,0.614,NA
14-May-2009,22:30:32,MiddleRd,16.45,0.323,0.270,0.15,95.0,94.3,9.28,0.678,0.0816,1023,0.660,NA
14-May-2009,22:45:32,MiddleRd,16.44,0.321,0.269,0.15,95.0,94.3,9.28,0.780,0.0816,1023,0.762,NA
14-May-2009,23:00:32,MiddleRd,16.42,0.321,0.269,0.15,94.9,94.1,9.27,0.893,0.0816,1023,0.875,NA
14-May-2009,23:15:32,MiddleRd,16.44,0.325,0.272,0.16,94.4,93.7,9.22,1.001,0.0816,1023,0.983,NA
14-May-2009,23:30:32,MiddleRd,16.44,0.330,0.276,0.16,93.9,93.2,9.17,1.106,0.0816,1023,1.088,NA
14-May-2009,23:45:32,MiddleRd,16.47,0.334,0.280,0.16,93.6,92.9,9.14,1.210,0.0816,1023,1.192,NA
15-May-2009,0:00:32,MiddleRd,16.54,0.339,0.284,0.16,93.5,92.8,9.12,1.317,0.0816,1023,1.299,NA
15-May-2009,0:15:32,MiddleRd,16.60,0.345,0.290,0.17,93.7,93.0,9.12,1.436,0.0816,1023,1.418,NA
15-May-2009,0:30:32,MiddleRd,16.66,0.356,0.299,0.17,94.0,93.2,9.14,1.560,0.0816,1023,1.542,NA
15-May-2009,0:45:32,MiddleRd,16.73,0.378,0.318,0.18,94.4,93.7,9.17,1.686,0.0816,1023,1.668,NA
15-May-2009,1:00:32,MiddleRd,16.76,0.399,0.336,0.19,94.7,94.0,9.19,1.828,0.0816,1023,1.810,NA
15-May-2009,1:15:32,MiddleRd,16.79,0.444,0.374,0.21,94.9,94.2,9.20,1.974,0.0816,1023,1.956,NA
15-May-2009,1:30:32,MiddleRd,16.79,0.530,0.447,0.26,94.9,94.1,9.20,2.120,0.0816,1023,2.102,NA
15-May-2009,1:45:32,MiddleRd,16.81,0.786,0.663,0.39,94.5,93.7,9.15,2.270,0.0816,1023,2.252,NA
15-May-2009,2:00:32,MiddleRd,16.80,1.050,0.885,0.52,93.9,93.2,9.09,2.407,0.0816,1023,2.389,NA
15-May-2009,2:15:32,MiddleRd,16.78,1.476,1.244,0.75,93.4,92.7,9.03,2.537,0.0816,1023,2.519,NA
15-May-2009,2:30:32,MiddleRd,16.76,2.162,1.822,1.11,92.7,92.0,8.95,2.653,0.0816,1023,2.635,NA
15-May-2009,2:45:32,MiddleRd,16.73,3.073,2.588,1.61,91.8,91.1,8.84,2.758,0.0816,1023,2.740,NA
15-May-2009,3:00:32,MiddleRd,16.68,3.957,3.328,2.11,91.2,90.5,8.76,2.850,0.0816,1023,2.832,NA
15-May-2009,3:15:32,MiddleRd,16.63,4.769,4.007,2.57,90.7,90.0,8.70,2.916,0.0816,1023,2.898,NA
15-May-2009,3:30:32,MiddleRd,16.58,5.642,4.734,3.07,90.1,89.4,8.63,2.964,0.0816,1023,2.946,NA
15-May-2009,3:45:32,MiddleRd,16.53,6.507,5.455,3.58,89.6,88.9,8.56,2.973,0.0816,1023,2.955,NA
15-May-2009,4:00:32,MiddleRd,16.52,6.711,5.624,3.70,88.6,88.0,8.46,2.946,0.0816,1023,2.928,NA
15-May-2009,4:15:32,MiddleRd,16.52,6.821,5.716,3.76,88.7,88.0,8.47,2.876,0.0816,1023,2.858,NA
15-May-2009,4:30:32,MiddleRd,16.57,5.130,4.304,2.77,89.7,89.0,8.60,2.764,0.0816,1023,2.746,NA
15-May-2009,4:45:32,MiddleRd,16.60,4.537,3.809,2.44,90.0,89.3,8.65,2.654,0.0816,1023,2.636,NA
15-May-2009,5:00:32,MiddleRd,16.62,3.866,3.247,2.05,90.3,89.6,8.68,2.542,0.0816,1024,2.514,NA
15-May-2009,5:15:32,MiddleRd,16.65,3.174,2.668,1.67,90.5,89.8,8.73,2.440,0.0816,1024,2.412,NA
15-May-2009,5:30:32,MiddleRd,16.66,2.608,2.193,1.36,90.8,90.1,8.77,2.339,0.0816,1024,2.311,NA
15-May-2009,5:45:32,MiddleRd,16.68,2.023,1.701,1.04,91.2,90.5,8.82,2.244,0.0816,1024,2.216,NA
15-May-2009,6:00:32,MiddleRd,16.68,1.674,1.408,0.85,91.3,90.6,8.84,2.138,0.0816,1024,2.110,NA
15-May-2009,6:15:32,MiddleRd,16.68,1.307,1.099,0.66,91.5,90.8,8.87,2.035,0.0816,1024,2.007,NA
15-May-2009,6:30:32,MiddleRd,16.67,1.031,0.867,0.51,91.7,91.0,8.89,1.920,0.0816,1024,1.892,NA
15-May-2009,6:45:32,MiddleRd,16.65,0.819,0.688,0.40,91.8,91.1,8.92,1.810,0.0816,1025,1.772,NA
15-May-2009,7:00:32,MiddleRd,16.63,0.692,0.582,0.34,91.8,91.1,8.92,1.700,0.0816,1025,1.662,NA
15-May-2009,7:15:32,MiddleRd,16.60,0.584,0.490,0.28,91.9,91.2,8.94,1.592,0.0816,1025,1.554,NA
15-May-2009,7:30:32,MiddleRd,16.57,0.483,0.405,0.23,92.0,91.3,8.96,1.482,0.0816,1025,1.444,NA
15-May-2009,7:45:32,MiddleRd,16.58,0.437,0.366,0.21,92.6,91.9,9.02,1.378,0.0816,1025,1.340,NA
15-May-2009,8:00:32,MiddleRd,16.61,0.401,0.337,0.19,92.9,92.2,9.05,1.276,0.0816,1025,1.238,NA
15-May-2009,8:15:32,MiddleRd,16.51,0.376,0.315,0.18,92.9,92.2,9.06,1.179,0.0816,1025,1.141,NA
15-May-2009,8:30:32,MiddleRd,16.58,0.364,0.305,0.18,93.6,92.9,9.12,1.085,0.0816,1025,1.047,NA
15-May-2009,8:45:32,MiddleRd,16.54,0.350,0.293,0.17,94.2,93.5,9.19,0.994,0.0816,1024,0.966,NA
15-May-2009,9:00:32,MiddleRd,16.57,0.344,0.288,0.17,94.8,94.0,9.23,0.907,0.0816,1025,0.869,NA
15-May-2009,9:15:32,MiddleRd,16.56,0.336,0.282,0.16,94.9,94.2,9.25,0.823,0.0816,1025,0.785,NA
15-May-2009,9:30:32,MiddleRd,16.63,0.333,0.280,0.16,95.4,94.6,9.28,0.744,0.0816,1024,0.716,NA
15-May-2009,9:45:32,MiddleRd,16.62,0.328,0.275,0.16,95.4,94.6,9.28,0.667,0.0816,1024,0.639,NA
15-May-2009,10:00:32,MiddleRd,16.71,0.326,0.274,0.16,95.7,95.0,9.30,0.596,0.0816,1024,0.568,NA
15-May-2009,10:15:32,MiddleRd,16.74,0.324,0.273,0.16,96.0,95.3,9.32,0.528,0.0816,1024,0.500,NA
15-May-2009,10:30:32,MiddleRd,16.84,0.320,0.270,0.15,96.3,95.5,9.33,0.464,0.0816,1024,0.436,NA
15-May-2009,10:45:32,MiddleRd,16.92,0.319,0.270,0.15,97.0,96.2,9.38,0.408,0.0816,1024,0.380,NA
15-May-2009,11:00:32,MiddleRd,16.93,0.317,0.268,0.15,97.1,96.4,9.39,0.363,0.0816,1024,0.335,NA
15-May-2009,11:15:32,MiddleRd,17.04,0.315,0.267,0.15,97.5,96.7,9.41,0.347,0.0816,1023,0.329,NA
15-May-2009,11:30:32,MiddleRd,16.95,0.314,0.265,0.15,97.9,97.2,9.47,0.401,0.0816,1023,0.383,NA
15-May-2009,11:45:32,MiddleRd,16.97,0.311,0.263,0.15,98.4,97.7,9.51,0.504,0.0816,1023,0.486,NA
15-May-2009,12:00:32,MiddleRd,17.02,0.313,0.266,0.15,98.1,97.4,9.47,0.607,0.0816,1023,0.589,NA
15-May-2009,12:15:32,MiddleRd,17.54,0.317,0.272,0.15,103.5,102.7,9.89,0.708,0.0816,1023,0.690,NA
15-May-2009,12:30:32,MiddleRd,17.48,0.320,0.274,0.15,103.0,102.2,9.85,0.810,0.0816,1023,0.792,NA
15-May-2009,12:45:32,MiddleRd,17.31,0.325,0.278,0.16,102.5,101.7,9.83,0.922,0.0816,1023,0.904,NA
15-May-2009,13:00:32,MiddleRd,17.34,0.332,0.283,0.16,103.3,102.5,9.91,1.034,0.0816,1023,1.016,NA
15-May-2009,13:15:32,MiddleRd,17.47,0.338,0.290,0.16,105.3,104.5,10.07,1.159,0.0816,1022,1.151,NA
15-May-2009,13:30:32,MiddleRd,17.52,0.348,0.299,0.17,106.4,105.6,10.16,1.293,0.0816,1023,1.275,NA
15-May-2009,13:45:32,MiddleRd,17.56,0.361,0.309,0.17,107.1,106.3,10.22,1.430,0.0816,1023,1.412,NA
15-May-2009,14:00:32,MiddleRd,17.59,0.380,0.326,0.18,107.5,106.7,10.26,1.574,0.0816,1022,1.566,NA
15-May-2009,14:15:32,MiddleRd,17.71,0.405,0.349,0.20,108.7,107.9,10.34,1.723,0.0816,1022,1.715,NA
15-May-2009,14:30:32,MiddleRd,17.78,0.425,0.366,0.20,109.6,108.7,10.41,1.875,0.0816,1022,1.867,NA
15-May-2009,14:45:32,MiddleRd,17.89,0.521,0.450,0.25,110.5,109.6,10.47,2.021,0.0816,1022,2.013,NA
15-May-2009,15:00:32,MiddleRd,18.00,0.609,0.528,0.30,111.4,110.5,10.53,2.165,0.0816,1022,2.157,NA
15-May-2009,15:15:32,MiddleRd,18.04,0.796,0.690,0.39,111.5,110.6,10.52,2.296,0.0816,1022,2.288,NA
15-May-2009,15:30:32,MiddleRd,18.09,1.073,0.931,0.53,111.2,110.4,10.48,2.403,0.0816,1022,2.395,NA
15-May-2009,15:45:32,MiddleRd,18.10,1.456,1.264,0.73,110.7,109.8,10.41,2.504,0.0816,1022,2.496,NA
15-May-2009,16:00:32,MiddleRd,18.06,2.118,1.838,1.09,108.6,107.8,10.21,2.573,0.0816,1022,2.565,NA
15-May-2009,16:15:32,MiddleRd,18.02,2.893,2.507,1.51,107.0,106.2,10.04,2.611,0.0816,1021,2.614,NA
15-May-2009,16:30:32,MiddleRd,17.98,3.672,3.180,1.94,104.7,103.9,9.80,2.611,0.0816,1021,2.614,NA
15-May-2009,16:45:32,MiddleRd,17.97,4.019,3.479,2.14,103.5,102.7,9.68,2.565,0.0816,1021,2.568,NA
15-May-2009,17:00:32,MiddleRd,18.10,2.666,2.314,1.39,108.1,107.3,10.13,2.478,0.0816,1021,2.481,NA
15-May-2009,17:15:32,MiddleRd,18.12,2.344,2.036,1.21,109.1,108.2,10.23,2.383,0.0816,1021,2.386,NA
15-May-2009,17:30:32,MiddleRd,18.12,2.013,1.749,1.03,109.6,108.7,10.29,2.278,0.0816,1021,2.281,NA
15-May-2009,17:45:32,MiddleRd,18.13,1.629,1.415,0.83,110.6,109.7,10.39,2.187,0.0816,1021,2.190,NA
15-May-2009,18:00:32,MiddleRd,18.15,1.317,1.145,0.66,111.0,110.2,10.44,2.104,0.0816,1021,2.107,NA
15-May-2009,18:15:32,MiddleRd,18.14,1.191,1.035,0.60,111.3,110.5,10.47,2.020,0.0816,1021,2.023,NA
15-May-2009,18:30:31,MiddleRd,18.12,1.016,0.882,0.50,111.5,110.6,10.50,1.943,0.0816,1021,1.946,NA
15-May-2009,18:45:32,MiddleRd,18.10,0.815,0.707,0.40,111.8,110.9,10.54,1.858,0.0816,1021,1.861,NA
15-May-2009,19:00:32,MiddleRd,18.08,0.746,0.647,0.37,111.4,110.6,10.51,1.771,0.0816,1021,1.774,NA
15-May-2009,19:15:31,MiddleRd,18.05,0.653,0.566,0.32,111.4,110.6,10.52,1.678,0.0816,1021,1.681,NA
15-May-2009,19:30:32,MiddleRd,18.03,0.566,0.491,0.28,111.2,110.4,10.51,1.586,0.0816,1022,1.578,NA
15-May-2009,19:45:32,MiddleRd,18.00,0.501,0.434,0.24,110.9,110.0,10.48,1.492,0.0816,1022,1.484,NA
15-May-2009,20:00:32,MiddleRd,17.97,0.460,0.398,0.22,110.3,109.4,10.43,1.400,0.0816,1022,1.392,NA
15-May-2009,20:15:32,MiddleRd,17.96,0.427,0.370,0.21,109.7,108.9,10.38,1.316,0.0816,1022,1.308,NA
15-May-2009,20:30:32,MiddleRd,17.95,0.399,0.345,0.19,109.3,108.4,10.34,1.226,0.0816,1022,1.218,NA
15-May-2009,20:45:31,MiddleRd,17.95,0.378,0.327,0.18,108.4,107.6,10.26,1.139,0.0816,1022,1.131,NA
15-May-2009,21:00:32,MiddleRd,17.95,0.364,0.315,0.17,107.6,106.8,10.19,1.056,0.0816,1022,1.048,NA
15-May-2009,21:15:32,MiddleRd,17.93,0.356,0.308,0.17,106.9,106.1,10.12,0.973,0.0816,1022,0.965,NA
15-May-2009,21:30:32,MiddleRd,17.96,0.345,0.299,0.17,106.1,105.3,10.05,0.897,0.0816,1022,0.889,NA
15-May-2009,21:45:32,MiddleRd,17.97,0.339,0.294,0.16,105.5,104.7,9.98,0.828,0.0816,1022,0.820,NA
15-May-2009,22:00:32,MiddleRd,18.01,0.336,0.291,0.16,105.0,104.2,9.93,0.756,0.0816,1022,0.748,NA
15-May-2009,22:15:32,MiddleRd,18.04,0.333,0.288,0.16,104.6,103.8,9.88,0.689,0.0816,1022,0.681,NA
15-May-2009,22:30:32,MiddleRd,18.11,0.329,0.286,0.16,104.4,103.6,9.85,0.630,0.0816,1022,0.622,NA
15-May-2009,22:45:31,MiddleRd,18.14,0.328,0.285,0.16,104.2,103.4,9.83,0.591,0.0816,1022,0.583,NA
15-May-2009,23:00:31,MiddleRd,18.16,0.328,0.285,0.16,103.9,103.1,9.80,0.569,0.0816,1022,0.561,NA
15-May-2009,23:15:32,MiddleRd,18.27,0.323,0.282,0.15,104.7,103.9,9.85,0.628,0.0816,1022,0.620,NA
15-May-2009,23:30:32,MiddleRd,18.19,0.325,0.283,0.16,104.3,103.5,9.83,0.726,0.0816,1022,0.718,NA
15-May-2009,23:45:32,MiddleRd,18.17,0.327,0.284,0.16,103.9,103.1,9.79,0.831,0.0816,1022,0.823,NA
16-May-2009,0:00:32,MiddleRd,18.10,0.330,0.287,0.16,103.4,102.6,9.76,0.944,0.0816,1022,0.936,NA
16-May-2009,0:15:32,MiddleRd,18.01,0.334,0.290,0.16,102.9,102.1,9.73,1.043,0.0816,1022,1.035,NA
16-May-2009,0:30:32,MiddleRd,17.91,0.341,0.295,0.16,102.7,101.9,9.73,1.143,0.0816,1022,1.135,NA
16-May-2009,0:45:32,MiddleRd,17.88,0.346,0.299,0.17,102.5,101.7,9.72,1.248,0.0816,1022,1.240,NA
16-May-2009,1:00:32,MiddleRd,17.84,0.352,0.304,0.17,102.5,101.7,9.72,1.358,0.0816,1022,1.350,NA
16-May-2009,1:15:32,MiddleRd,17.79,0.362,0.312,0.17,102.8,102.0,9.76,1.476,0.0816,1022,1.468,NA
16-May-2009,1:30:32,MiddleRd,17.77,0.386,0.333,0.19,103.2,102.4,9.80,1.607,0.0816,1021,1.610,NA
16-May-2009,1:45:32,MiddleRd,17.76,0.432,0.372,0.21,103.4,102.7,9.83,1.739,0.0816,1021,1.742,NA
16-May-2009,2:00:32,MiddleRd,17.74,0.487,0.419,0.24,103.7,102.9,9.86,1.879,0.0816,1021,1.882,NA
16-May-2009,2:15:32,MiddleRd,17.73,0.656,0.565,0.32,103.8,103.0,9.86,2.022,0.0816,1021,2.025,NA
16-May-2009,2:30:32,MiddleRd,17.73,0.887,0.763,0.44,103.4,102.6,9.82,2.164,0.0816,1021,2.167,NA
16-May-2009,2:45:32,MiddleRd,17.72,1.334,1.148,0.67,102.8,102.0,9.75,2.303,0.0816,1021,2.306,NA
16-May-2009,3:00:32,MiddleRd,17.71,1.932,1.663,0.99,101.8,101.0,9.64,2.435,0.0816,1022,2.427,NA
16-May-2009,3:15:32,MiddleRd,17.70,3.020,2.599,1.58,100.3,99.5,9.47,2.555,0.0816,1022,2.547,NA
16-May-2009,3:30:32,MiddleRd,17.67,3.943,3.391,2.10,98.7,98.0,9.29,2.664,0.0816,1022,2.656,NA
16-May-2009,3:45:32,MiddleRd,17.64,4.724,4.060,2.54,97.7,96.9,9.18,2.754,0.0816,1021,2.757,NA
16-May-2009,4:00:32,MiddleRd,17.61,5.927,5.090,3.23,96.5,95.8,9.04,2.828,0.0816,1022,2.820,NA
16-May-2009,4:15:32,MiddleRd,17.59,6.340,5.443,3.48,95.6,94.9,8.94,2.878,0.0816,1022,2.870,NA
16-May-2009,4:30:32,MiddleRd,17.57,7.124,6.113,3.94,94.3,93.6,8.80,2.891,0.0816,1022,2.883,NA
16-May-2009,4:45:32,MiddleRd,17.56,7.312,6.273,4.05,93.5,92.8,8.72,2.875,0.0816,1022,2.867,NA
16-May-2009,5:00:32,MiddleRd,17.55,6.882,5.903,3.79,93.5,92.8,8.73,2.805,0.0816,1022,2.797,NA
16-May-2009,5:15:32,MiddleRd,17.53,5.897,5.056,3.22,94.8,94.1,8.89,2.706,0.0816,1022,2.698,NA
16-May-2009,5:30:32,MiddleRd,17.55,5.268,4.519,2.85,95.7,95.0,8.99,2.598,0.0816,1022,2.590,NA
16-May-2009,5:45:32,MiddleRd,17.57,4.394,3.770,2.35,96.6,95.8,9.10,2.494,0.0816,1023,2.476,NA
16-May-2009,6:00:32,MiddleRd,17.57,3.920,3.364,2.08,97.1,96.3,9.16,2.393,0.0816,1023,2.375,NA
16-May-2009,6:15:32,MiddleRd,17.58,3.198,2.745,1.68,97.9,97.1,9.25,2.299,0.0816,1023,2.281,NA
16-May-2009,6:30:31,MiddleRd,17.58,2.664,2.286,1.39,98.5,97.7,9.33,2.207,0.0816,1023,2.189,NA
16-May-2009,6:45:32,MiddleRd,17.57,2.149,1.844,1.11,99.2,98.4,9.41,2.119,0.0816,1023,2.101,NA
16-May-2009,7:00:32,MiddleRd,17.56,1.732,1.486,0.88,99.7,99.0,9.48,2.018,0.0816,1023,2.000,NA
16-May-2009,7:15:32,MiddleRd,17.56,1.361,1.167,0.68,100.3,99.6,9.55,1.914,0.0816,1023,1.896,NA
16-May-2009,7:30:32,MiddleRd,17.55,1.065,0.914,0.53,100.6,99.8,9.58,1.811,0.0816,1023,1.793,NA
16-May-2009,7:45:31,MiddleRd,17.55,0.858,0.736,0.42,101.2,100.4,9.65,1.711,0.0816,1023,1.693,NA
16-May-2009,8:00:32,MiddleRd,17.55,0.755,0.648,0.37,101.3,100.5,9.66,1.610,0.0816,1024,1.582,NA
16-May-2009,8:15:32,MiddleRd,17.57,0.610,0.523,0.30,101.6,100.8,9.68,1.509,0.0816,1024,1.481,NA
16-May-2009,8:30:32,MiddleRd,17.61,0.534,0.458,0.26,102.1,101.4,9.73,1.409,0.0816,1023,1.391,NA
16-May-2009,8:45:32,MiddleRd,17.64,0.471,0.405,0.23,102.3,101.5,9.74,1.311,0.0816,1023,1.293,NA
16-May-2009,9:00:32,MiddleRd,17.72,0.428,0.369,0.21,102.9,102.1,9.79,1.215,0.0816,1023,1.197,NA
16-May-2009,9:15:32,MiddleRd,17.74,0.399,0.344,0.19,103.1,102.4,9.81,1.127,0.0816,1023,1.109,NA
16-May-2009,9:30:31,MiddleRd,17.81,0.373,0.322,0.18,102.7,101.9,9.75,1.043,0.0816,1023,1.025,NA
16-May-2009,9:45:32,MiddleRd,17.89,0.365,0.315,0.18,103.8,103.0,9.84,0.956,0.0816,1023,0.938,NA
16-May-2009,10:00:32,MiddleRd,17.99,0.357,0.309,0.17,104.2,103.4,9.85,0.871,0.0816,1023,0.853,NA
16-May-2009,10:15:32,MiddleRd,18.07,0.352,0.305,0.17,104.2,103.4,9.84,0.789,0.0816,1023,0.771,NA
16-May-2009,10:30:32,MiddleRd,18.19,0.347,0.302,0.17,104.6,103.8,9.86,0.715,0.0816,1023,0.697,NA
16-May-2009,10:45:32,MiddleRd,18.27,0.344,0.300,0.16,105.1,104.3,9.89,0.643,0.0816,1022,0.635,NA
16-May-2009,11:00:32,MiddleRd,18.35,0.339,0.296,0.16,103.6,102.8,9.73,0.579,0.0816,1022,0.571,NA
16-May-2009,11:15:32,MiddleRd,18.39,0.337,0.295,0.16,103.7,102.9,9.73,0.517,0.0816,1022,0.509,NA
16-May-2009,11:30:32,MiddleRd,18.39,0.335,0.292,0.16,103.1,102.3,9.67,0.473,0.0816,1022,0.465,NA
16-May-2009,11:45:32,MiddleRd,18.39,0.333,0.291,0.16,102.1,101.3,9.58,0.450,0.0816,1021,0.453,NA
16-May-2009,12:00:32,MiddleRd,18.39,0.331,0.289,0.16,102.7,101.9,9.64,0.496,0.0816,1021,0.499,NA
16-May-2009,12:15:31,MiddleRd,18.36,0.329,0.287,0.16,102.4,101.6,9.62,0.587,0.0816,1021,0.590,NA
16-May-2009,12:30:32,MiddleRd,18.38,0.330,0.289,0.16,102.8,102.0,9.65,0.692,0.0816,1021,0.695,NA
16-May-2009,12:45:32,MiddleRd,18.40,0.333,0.291,0.16,103.2,102.4,9.68,0.787,0.0816,1021,0.790,NA
16-May-2009,13:00:32,MiddleRd,18.42,0.339,0.297,0.16,105.4,104.6,9.89,0.888,0.0816,1021,0.891,NA
16-May-2009,13:15:31,MiddleRd,18.39,0.345,0.302,0.17,107.6,106.7,10.09,0.987,0.0816,1020,1.000,NA
16-May-2009,13:30:32,MiddleRd,18.33,0.349,0.305,0.17,109.0,108.2,10.24,1.090,0.0816,1020,1.103,NA
16-May-2009,13:45:32,MiddleRd,18.25,0.358,0.312,0.17,110.3,109.4,10.38,1.198,0.0816,1020,1.211,NA
16-May-2009,14:00:31,MiddleRd,18.14,0.365,0.317,0.18,110.8,110.0,10.45,1.317,0.0816,1019,1.340,NA
16-May-2009,14:15:32,MiddleRd,18.05,0.375,0.326,0.18,111.0,110.1,10.48,1.442,0.0816,1019,1.465,NA
16-May-2009,14:30:32,MiddleRd,17.96,0.399,0.346,0.19,111.6,110.7,10.56,1.581,0.0816,1019,1.604,NA
16-May-2009,14:45:32,MiddleRd,17.87,0.443,0.383,0.21,111.6,110.8,10.58,1.726,0.0816,1019,1.749,NA
16-May-2009,15:00:32,MiddleRd,17.82,0.503,0.434,0.24,112.3,111.4,10.65,1.871,0.0816,1018,1.904,NA
16-May-2009,15:15:32,MiddleRd,17.80,0.636,0.549,0.31,112.5,111.6,10.68,2.019,0.0816,1018,2.052,NA
16-May-2009,15:30:31,MiddleRd,17.78,0.935,0.806,0.46,112.4,111.5,10.66,2.162,0.0816,1018,2.195,NA
16-May-2009,15:45:32,MiddleRd,17.79,1.295,1.117,0.65,112.2,111.3,10.63,2.296,0.0816,1018,2.329,NA
16-May-2009,16:00:32,MiddleRd,17.78,1.957,1.688,1.00,110.8,110.0,10.48,2.417,0.0816,1018,2.450,NA
16-May-2009,16:15:32,MiddleRd,17.78,2.616,2.255,1.36,109.5,108.6,10.33,2.526,0.0816,1017,2.569,NA
16-May-2009,16:30:32,MiddleRd,17.77,3.490,3.008,1.84,108.0,107.2,10.16,2.616,0.0816,1017,2.659,NA
16-May-2009,16:45:32,MiddleRd,17.76,4.227,3.643,2.26,105.6,104.8,9.91,2.691,0.0816,1017,2.734,NA
16-May-2009,17:00:32,MiddleRd,17.74,5.020,4.324,2.71,103.9,103.1,9.73,2.735,0.0816,1017,2.778,NA
16-May-2009,17:15:32,MiddleRd,17.71,6.132,5.278,3.35,101.0,100.2,9.43,2.747,0.0816,1017,2.790,NA
16-May-2009,17:30:32,MiddleRd,17.70,6.261,5.388,3.43,99.8,99.1,9.32,2.711,0.0816,1016,2.765,NA
16-May-2009,17:45:32,MiddleRd,17.72,5.059,4.355,2.73,102.7,101.9,9.62,2.625,0.0816,1016,2.679,NA
16-May-2009,18:00:32,MiddleRd,17.73,4.629,3.987,2.49,104.0,103.2,9.75,2.515,0.0816,1016,2.569,NA
16-May-2009,18:15:32,MiddleRd,17.74,3.836,3.304,2.04,105.9,105.1,9.96,2.414,0.0816,1016,2.468,NA
16-May-2009,18:30:32,MiddleRd,17.74,3.304,2.846,1.74,106.9,106.1,10.07,2.316,0.0816,1016,2.370,NA
16-May-2009,18:45:31,MiddleRd,17.74,2.805,2.416,1.46,108.0,107.1,10.19,2.226,0.0816,1016,2.280,NA
16-May-2009,19:00:31,MiddleRd,17.75,2.201,1.896,1.13,109.2,108.3,10.32,2.152,0.0816,1016,2.206,NA
16-May-2009,19:15:32,MiddleRd,17.74,1.829,1.575,0.93,109.6,108.7,10.37,2.073,0.0816,1015,2.137,NA
16-May-2009,19:30:32,MiddleRd,17.74,1.546,1.332,0.78,109.8,109.0,10.41,1.984,0.0816,1015,2.048,NA
16-May-2009,19:45:32,MiddleRd,17.75,1.300,1.120,0.65,110.4,109.5,10.46,1.896,0.0816,1015,1.960,NA
16-May-2009,20:00:32,MiddleRd,17.74,1.126,0.970,0.56,110.3,109.5,10.46,1.793,0.0816,1014,1.867,NA
16-May-2009,20:15:32,MiddleRd,17.74,0.940,0.809,0.47,110.2,109.3,10.45,1.697,0.0816,1014,1.771,NA
16-May-2009,20:30:32,MiddleRd,17.76,0.788,0.679,0.39,110.2,109.4,10.46,1.597,0.0816,1014,1.671,NA
16-May-2009,20:45:32,MiddleRd,17.80,0.643,0.555,0.31,110.0,109.1,10.44,1.504,0.0816,1014,1.578,NA
16-May-2009,21:00:32,MiddleRd,17.82,0.567,0.490,0.28,110.0,109.1,10.43,1.413,0.0816,1014,1.487,NA
16-May-2009,21:15:32,MiddleRd,17.86,0.504,0.435,0.24,109.6,108.7,10.39,1.329,0.0816,1014,1.403,NA
16-May-2009,21:30:32,MiddleRd,17.89,0.461,0.398,0.22,108.8,108.0,10.31,1.242,0.0816,1013,1.326,NA
16-May-2009,21:45:32,MiddleRd,17.94,0.433,0.375,0.21,108.3,107.4,10.25,1.155,0.0816,1013,1.239,NA
16-May-2009,22:00:32,MiddleRd,17.96,0.411,0.356,0.20,107.4,106.6,10.17,1.074,0.0816,1013,1.158,NA
16-May-2009,22:15:32,MiddleRd,17.99,0.396,0.343,0.19,106.7,105.8,10.09,0.993,0.0816,1013,1.077,NA
16-May-2009,22:30:32,MiddleRd,18.01,0.380,0.329,0.18,105.4,104.5,9.96,0.916,0.0816,1013,1.000,NA
16-May-2009,22:45:32,MiddleRd,18.01,0.372,0.322,0.18,104.1,103.3,9.84,0.845,0.0816,1012,0.939,NA
16-May-2009,23:00:31,MiddleRd,17.99,0.363,0.315,0.17,102.6,101.9,9.71,0.782,0.0816,1012,0.876,NA
16-May-2009,23:15:32,MiddleRd,17.98,0.356,0.308,0.17,101.4,100.6,9.60,0.728,0.0816,1012,0.822,NA
16-May-2009,23:30:32,MiddleRd,17.97,0.354,0.307,0.17,100.9,100.1,9.55,0.690,0.0816,1012,0.784,NA
